match_year,tournament,matches,avg_total_goals,avg_goal_margin,home_win_rate,away_win_rate,draw_rate,neutral_match_rate,fifa_feature_coverage,external_feature_coverage
1983,Trans-Tasman Cup,2,2.5,1.5,0.5,0.5,0.0,0.0,0.0,1.0
1983,UEFA Euro qualification,79,2.873,1.835,0.532,0.291,0.177,0.0,0.0,0.759
1983,West African Cup,8,2.375,1.625,0.5,0.25,0.25,0.5,0.0,0.875
1984,AFC Asian Cup,24,1.833,1.25,0.375,0.292,0.333,0.833,0.0,0.542
1984,AFC Asian Cup qualification,45,4.089,3.289,0.822,0.089,0.089,0.622,0.0,0.622
1984,African Cup of Nations,16,2.438,1.313,0.438,0.25,0.313,0.813,0.0,0.875
1984,African Cup of Nations qualification,16,2.625,1.625,0.625,0.188,0.188,0.0,0.0,0.938
1984,Amílcar Cabral Cup,16,1.938,1.188,0.375,0.313,0.313,0.688,0.0,0.438
1984,British Home Championship,5,1.8,0.6,0.6,0.0,0.4,0.0,0.0,1.0
1984,CECAFA Cup,16,2.313,1.063,0.438,0.25,0.313,0.688,0.0,0.625
1984,CONCACAF Championship qualification,10,2.6,2.2,0.5,0.3,0.2,0.0,0.0,0.8
1984,FIFA World Cup qualification,63,2.714,1.794,0.603,0.27,0.127,0.0,0.0,0.857
1984,Friendly,242,2.372,1.298,0.467,0.269,0.264,0.079,0.0,0.802
1984,Great Wall Cup,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1984,Gulf Cup,22,2.091,1.091,0.136,0.545,0.318,0.727,0.0,0.591
1984,Kirin Cup,2,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0
1984,Korea Cup,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1984,Merdeka Tournament,6,3.5,1.5,0.333,0.5,0.167,0.5,0.0,0.5
1984,Muratti Vase,2,7.0,5.0,0.5,0.5,0.0,0.0,0.0,0.0
1984,Nehru Cup,7,1.714,1.143,0.0,0.857,0.143,0.571,0.0,0.429
1984,South Asian Games,2,5.5,3.5,0.5,0.5,0.0,0.0,0.0,0.0
1984,UDEAC Cup,8,3.75,1.5,0.25,0.25,0.5,0.625,0.0,0.75
1984,UEFA Euro,15,2.733,1.4,0.667,0.067,0.267,0.667,0.0,0.667
1984,West African Cup,12,2.667,0.833,0.167,0.333,0.5,0.583,0.0,0.75
1984,Windward Islands Tournament,2,3.0,3.0,0.5,0.5,0.0,0.5,0.0,0.0
1985,African Cup of Nations qualification,28,2.25,1.321,0.464,0.143,0.393,0.0,0.0,0.964
1985,Amílcar Cabral Cup,16,2.0,1.125,0.313,0.438,0.25,0.688,0.0,0.375
1985,Arab Cup,10,2.1,1.3,0.4,0.3,0.3,0.6,0.0,0.8
1985,CECAFA Cup,10,2.3,1.1,0.7,0.0,0.3,0.6,0.0,1.0
1985,CFU Caribbean Cup,6,2.167,0.5,0.167,0.167,0.667,0.5,0.0,0.167
1985,CFU Caribbean Cup qualification,11,2.0,1.273,0.182,0.636,0.182,0.091,0.0,0.091
1985,CONCACAF Championship,24,2.25,1.167,0.458,0.208,0.333,0.0,0.0,1.0
1985,CONMEBOL–UEFA Cup of Champions,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
1985,Copa Artigas,2,2.5,1.5,0.5,0.5,0.0,0.0,0.0,1.0
1985,FIFA World Cup qualification,211,2.607,1.725,0.531,0.237,0.232,0.057,0.0,0.754
1985,Friendly,219,2.324,1.283,0.484,0.237,0.279,0.137,0.0,0.735
1985,Indian Ocean Island Games,6,5.0,2.333,0.667,0.0,0.333,0.5,0.0,0.167
1985,Indonesia Tournament,1,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1985,Kirin Cup,1,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
1985,Korea Cup,6,4.0,2.333,0.833,0.167,0.0,0.5,0.0,0.833
1985,Merlion Cup,4,3.25,2.75,0.75,0.25,0.0,0.25,0.0,0.5
1985,Muratti Vase,2,6.0,3.0,0.5,0.5,0.0,0.0,0.0,0.0
1985,Nehru Cup,8,2.625,1.125,0.0,0.875,0.125,0.875,0.0,0.125
1985,Rous Cup,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1985,South Asian Games,7,3.714,2.286,0.714,0.0,0.286,0.571,0.0,0.286
1985,Southeast Asian Games,10,3.5,2.7,0.6,0.1,0.3,0.6,0.0,0.5
1985,UDEAC Cup,10,2.8,1.8,0.6,0.2,0.2,0.6,0.0,0.7
1985,Windward Islands Tournament,3,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0
1986,African Cup of Nations,16,1.938,1.063,0.563,0.188,0.25,0.688,0.0,0.875
1986,African Cup of Nations qualification,11,2.818,1.545,0.636,0.182,0.182,0.0,0.0,1.0
1986,Amílcar Cabral Cup,12,2.583,1.25,0.583,0.333,0.083,0.667,0.0,0.5
1986,Asian Games,40,3.05,2.1,0.475,0.275,0.25,0.85,0.0,0.375
1986,FIFA World Cup,52,2.538,1.423,0.442,0.288,0.269,0.904,0.0,0.635
1986,Friendly,185,2.384,1.4,0.427,0.324,0.249,0.119,0.0,0.697
1986,Great Wall Cup,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1986,Gulf Cup,21,2.524,1.0,0.286,0.429,0.286,0.714,0.0,0.524
1986,Indonesia Tournament,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1986,King's Cup,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1986,Kirin Cup,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1986,Lunar New Year Cup,1,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
1986,Merdeka Tournament,5,3.0,1.8,1.0,0.0,0.0,0.4,0.0,1.0
1986,Merlion Cup,10,1.6,1.2,0.2,0.6,0.2,0.5,0.0,0.4
1986,Miami Cup,2,4.5,2.5,0.0,1.0,0.0,1.0,0.0,0.0
1986,Muratti Vase,2,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1986,Nehru Cup,3,1.667,1.0,0.333,0.333,0.333,0.333,0.0,0.333
1986,Rous Cup,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1986,Trans-Tasman Cup,2,2.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0
1986,UDEAC Cup,9,2.111,1.444,0.0,0.889,0.111,0.778,0.0,0.333
1986,UEFA Euro qualification,37,2.27,1.514,0.405,0.216,0.378,0.0,0.0,0.757
1986,West African Cup,14,2.214,1.5,0.643,0.214,0.143,0.571,0.0,0.786
1986,Windward Islands Tournament,1,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1987,African Cup of Nations qualification,30,1.967,1.233,0.567,0.1,0.333,0.0,0.0,0.9
1987,All-African Games,18,2.389,1.167,0.611,0.167,0.222,0.722,0.0,0.889
1987,Amílcar Cabral Cup,13,0.846,0.692,0.308,0.231,0.462,0.615,0.0,0.538
1987,Arab Cup qualification,3,2.0,1.333,0.333,0.333,0.333,0.333,0.0,0.667
1987,CECAFA Cup,15,1.933,1.133,0.4,0.2,0.4,0.667,0.0,0.533
1987,CFU Caribbean Cup qualification,4,3.25,2.25,0.5,0.25,0.25,0.0,0.0,0.5
1987,Copa América,13,2.538,1.769,0.385,0.385,0.231,0.692,0.0,0.615
1987,Friendly,144,2.382,1.257,0.479,0.257,0.264,0.076,0.0,0.792
1987,Indonesia Tournament,4,2.5,1.0,0.75,0.0,0.25,0.25,0.0,0.0
1987,King's Cup,2,1.5,1.5,1.0,0.0,0.0,0.5,0.0,0.0
1987,Kirin Cup,1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1987,Korea Cup,9,1.889,0.778,0.444,0.111,0.444,0.556,0.0,0.889
1987,Merdeka Tournament,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1987,Muratti Vase,2,8.5,5.5,0.5,0.5,0.0,0.0,0.0,0.0
1987,Nehru Cup,2,1.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0
1987,Rous Cup,3,1.333,0.667,0.0,0.333,0.667,0.0,0.0,1.0
1987,South Asian Games,8,2.5,2.0,0.875,0.0,0.125,0.625,0.0,0.375
1987,South Pacific Games,14,4.857,3.714,0.643,0.214,0.143,0.643,0.0,0.286
1987,Southeast Asian Games,6,1.5,1.167,0.5,0.167,0.333,0.5,0.0,0.333
1987,Trans-Tasman Cup,2,1.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0
1987,UDEAC Cup,9,1.556,0.889,0.444,0.111,0.444,0.556,0.0,1.0
1987,UEFA Euro qualification,80,2.538,1.738,0.513,0.288,0.2,0.0,0.0,0.763
1987,West African Cup,7,2.429,1.571,0.286,0.571,0.143,0.571,0.0,0.571
1988,AFC Asian Cup,24,1.667,1.083,0.417,0.292,0.292,0.833,0.0,0.417
1988,AFC Asian Cup qualification,41,2.049,1.512,0.488,0.146,0.366,0.61,0.0,0.585
1988,African Cup of Nations,16,1.438,0.688,0.313,0.125,0.563,0.688,0.0,0.938
1988,African Cup of Nations qualification,10,1.7,1.3,0.5,0.2,0.3,0.0,0.0,0.6
1988,Amílcar Cabral Cup,16,2.75,1.0,0.313,0.188,0.5,0.813,0.0,0.5
1988,Arab Cup,13,1.538,0.923,0.231,0.231,0.538,0.692,0.0,0.923
1988,CECAFA Cup,15,1.667,1.133,0.4,0.267,0.333,0.733,0.0,0.467
1988,CFU Caribbean Cup,6,2.5,1.167,0.167,0.333,0.5,0.5,0.0,0.167
1988,CFU Caribbean Cup qualification,4,1.75,0.75,0.25,0.25,0.5,0.0,0.0,0.0
1988,CONCACAF Championship qualification,18,2.278,1.389,0.389,0.333,0.278,0.0,0.0,0.778
1988,Copa Juan Pinto Durán,2,3.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0
1988,Copa del Pacífico,2,2.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0
1988,FIFA World Cup qualification,49,2.51,1.571,0.551,0.163,0.286,0.02,0.0,0.776
1988,Four Nations Tournament,4,2.75,1.25,0.5,0.25,0.25,0.5,0.0,0.75
1988,Friendly,226,2.35,1.261,0.367,0.332,0.301,0.119,0.0,0.77
1988,Gulf Cup,21,1.619,1.048,0.381,0.333,0.286,0.714,0.0,0.619
1988,Indonesia Tournament,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1988,King's Cup,4,3.25,1.25,0.5,0.0,0.5,0.5,0.0,0.75
1988,Kirin Cup,1,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
1988,Korea Cup,1,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
1988,Malta International Tournament,3,2.667,2.0,1.0,0.0,0.0,0.333,0.0,1.0
1988,Marlboro Cup,1,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1988,Matthews Cup,4,1.25,1.25,0.25,0.5,0.25,0.25,0.0,0.75
1988,Melanesia Cup,8,3.75,3.0,0.625,0.25,0.125,0.5,0.0,0.375
1988,Merdeka Tournament,4,1.0,0.5,0.0,0.25,0.75,0.5,0.0,0.75
1988,Muratti Vase,2,3.5,2.5,0.0,1.0,0.0,0.0,0.0,0.0
1988,Rous Cup,3,1.0,0.333,0.333,0.0,0.667,0.0,0.0,1.0
1988,Tournament Burkina Faso,11,2.091,1.545,0.636,0.273,0.091,0.545,0.0,0.727
1988,Tournoi de France,4,3.25,1.25,0.5,0.5,0.0,0.75,0.0,0.5
1988,Trans-Tasman Cup,2,2.5,1.5,0.5,0.5,0.0,0.0,0.0,1.0
1988,UDEAC Cup,10,1.9,1.3,0.4,0.4,0.2,0.6,0.0,0.7
1988,UEFA Euro,15,2.267,1.333,0.333,0.533,0.133,0.733,0.0,0.467
1989,African Cup of Nations qualification,30,2.333,1.467,0.533,0.2,0.267,0.0,0.0,0.8
1989,Amílcar Cabral Cup,12,2.5,1.0,0.5,0.25,0.25,0.583,0.0,0.333
1989,CECAFA Cup,13,2.538,1.154,0.462,0.231,0.308,0.615,0.0,0.615
1989,CFU Caribbean Cup,7,2.143,1.286,0.429,0.286,0.286,0.714,0.0,0.143
1989,CFU Caribbean Cup qualification,19,2.526,1.684,0.421,0.263,0.316,0.0,0.0,0.421
1989,CONCACAF Championship,18,1.611,0.833,0.5,0.222,0.278,0.111,0.0,0.944
1989,Copa América,26,2.115,1.5,0.385,0.308,0.308,0.731,0.0,0.615
1989,FIFA World Cup qualification,229,2.362,1.515,0.555,0.205,0.24,0.131,0.0,0.773
1989,Friendly,190,2.289,1.216,0.416,0.279,0.305,0.126,0.0,0.779
1989,Island Games,1,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1989,King's Cup,5,2.8,2.0,0.8,0.2,0.0,0.4,0.0,0.4
1989,Korea Cup,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1989,Lunar New Year Cup,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1989,Malta International Tournament,6,0.833,0.833,0.167,0.333,0.5,0.5,0.0,1.0
1989,Marlboro Cup,3,4.0,2.0,0.667,0.333,0.0,0.333,0.0,1.0
1989,Melanesia Cup,10,2.5,1.7,0.8,0.0,0.2,0.6,0.0,0.6
1989,Muratti Vase,2,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1989,Nehru Cup,1,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1989,Rous Cup,3,1.333,1.333,0.333,0.333,0.333,0.0,0.0,1.0
1989,South Asian Games,8,1.75,1.0,0.625,0.0,0.375,0.625,0.0,0.25
1989,Southeast Asian Games,13,3.0,2.231,0.846,0.0,0.154,0.615,0.0,0.615
1989,UDEAC Cup,10,1.9,1.1,0.3,0.5,0.2,0.6,0.0,0.6
1990,African Cup of Nations,16,1.875,1.5,0.688,0.188,0.125,0.688,0.0,0.688
1990,African Cup of Nations qualification,35,2.029,1.457,0.571,0.2,0.229,0.0,0.0,0.714
1990,Asian Games,26,2.423,2.038,0.462,0.346,0.192,0.846,0.0,0.385
1990,CECAFA Cup,12,2.0,0.833,0.25,0.417,0.333,0.583,0.0,0.417
1990,CFU Caribbean Cup,2,2.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5
1990,CFU Caribbean Cup qualification,20,2.25,1.15,0.4,0.1,0.5,0.05,0.0,0.5
1990,Dynasty Cup,7,1.429,1.143,0.429,0.429,0.143,0.429,0.0,0.143
1990,FIFA World Cup,52,2.212,1.212,0.5,0.269,0.231,0.865,0.0,0.423
1990,Friendly,205,2.439,1.337,0.473,0.278,0.249,0.122,0.0,0.751
1990,Gulf Cup,10,2.1,1.1,0.4,0.1,0.5,0.6,0.0,0.7
1990,Indian Ocean Island Games,8,3.0,2.5,0.75,0.125,0.125,0.5,0.0,0.375
1990,King's Cup,3,3.333,0.667,0.333,0.333,0.333,0.333,0.0,0.667
1990,Malta International Tournament,3,3.333,0.667,0.0,0.667,0.333,0.333,0.0,0.667
1990,Marlboro Cup,4,2.0,1.0,0.25,0.5,0.25,1.0,0.0,0.5
1990,Melanesia Cup,10,1.5,0.7,0.3,0.3,0.4,0.6,0.0,0.3
1990,Miami Cup,4,2.0,1.5,0.0,0.75,0.25,0.5,0.0,0.5
1990,Muratti Vase,2,3.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0
1990,NAFU Championship,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1990,UDEAC Cup,11,2.818,1.727,0.636,0.273,0.091,0.636,0.0,0.727
1990,UEFA Euro qualification,40,2.775,1.825,0.5,0.275,0.225,0.025,0.0,0.8
1991,African Cup of Nations qualification,53,2.075,1.132,0.566,0.132,0.302,0.0,0.0,0.906
1991,Amílcar Cabral Cup,12,1.333,1.0,0.417,0.167,0.417,0.667,0.0,0.417
1991,Baltic Cup,3,3.0,1.667,0.333,0.333,0.333,0.333,0.0,0.667
1991,CECAFA Cup,13,2.846,1.462,0.538,0.308,0.154,0.692,0.0,0.538
1991,CFU Caribbean Cup,13,3.308,2.231,0.385,0.462,0.154,0.692,0.0,0.385
1991,CFU Caribbean Cup qualification,11,2.636,1.0,0.273,0.364,0.364,0.273,0.0,0.273
1991,Copa América,26,2.808,1.654,0.538,0.231,0.231,0.731,0.0,0.846
1991,Copa Paz del Chaco,2,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0
1991,Dakar Tournament,4,1.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0
1991,Friendly,175,2.343,1.166,0.4,0.24,0.36,0.137,0.0,0.731
1991,Gold Cup,16,3.125,1.75,0.563,0.313,0.125,0.688,0.0,0.625
1991,Island Games,10,3.9,1.7,0.8,0.2,0.0,0.7,0.0,0.0
1991,Kirin Cup,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1991,Korea Cup,8,2.875,2.125,0.5,0.125,0.375,0.375,0.0,0.875
1991,Merdeka Tournament,1,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1991,Miami Cup,2,3.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5
1991,Muratti Vase,2,4.0,3.0,0.5,0.5,0.0,0.0,0.0,0.0
1991,NAFU Championship,3,3.0,1.667,0.333,0.333,0.333,0.333,0.0,0.667
1991,Nehru Cup,6,3.167,1.833,0.5,0.333,0.167,0.5,0.0,0.167
1991,Scania 100 Tournament,4,3.25,1.75,0.25,0.5,0.25,0.5,0.0,0.75
1991,South Asian Games,8,1.75,1.0,0.625,0.125,0.25,0.75,0.0,0.125
1991,South Pacific Games,18,5.667,4.778,0.556,0.278,0.167,0.833,0.0,0.167
1991,Southeast Asian Games,11,2.364,1.455,0.455,0.273,0.273,0.636,0.0,0.818
1991,Trans-Tasman Cup,2,2.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0
1991,UEFA Euro qualification,78,2.603,1.679,0.513,0.269,0.218,0.038,0.0,0.795
1991,UNCAF Cup,9,2.667,1.778,0.667,0.111,0.222,0.333,0.0,0.667
1992,AFC Asian Cup,16,1.938,0.813,0.438,0.063,0.5,0.688,0.0,0.5
1992,AFC Asian Cup qualification,19,3.053,2.211,0.579,0.158,0.263,0.421,0.0,0.368
1992,African Cup of Nations,20,1.7,0.9,0.3,0.4,0.3,0.85,0.0,0.65
1992,African Cup of Nations qualification,32,2.375,1.5,0.563,0.219,0.219,0.0,0.0,0.594
1992,Arab Cup,10,2.3,0.9,0.5,0.1,0.4,0.6,0.0,0.5
1992,Baltic Cup,3,3.333,0.667,0.333,0.333,0.333,0.333,0.0,1.0
1992,CECAFA Cup,14,3.5,1.929,0.429,0.429,0.143,0.714,0.0,0.357
1992,CFU Caribbean Cup,8,2.0,1.0,0.375,0.25,0.375,0.75,0.0,0.375
1992,CFU Caribbean Cup qualification,11,2.727,1.636,0.364,0.273,0.364,0.636,0.0,0.0
1992,Confederations Cup,4,4.5,3.0,0.75,0.25,0.0,0.5,0.0,1.0
1992,Copa Lipton,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1992,Dynasty Cup,8,2.375,0.875,0.125,0.25,0.625,0.5,0.0,0.375
1992,FIFA World Cup qualification,155,2.858,1.942,0.523,0.265,0.213,0.0,0.0,0.8
1992,Friendly,208,2.389,1.216,0.423,0.245,0.332,0.053,0.0,0.837
1992,Gulf Cup,15,2.0,1.6,0.4,0.6,0.0,0.667,0.0,0.4
1992,Jordan International Tournament,11,3.545,3.182,0.636,0.364,0.0,0.545,0.0,0.636
1992,Kirin Cup,3,1.0,1.0,0.333,0.667,0.0,0.333,0.0,1.0
1992,Malta International Tournament,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1992,Melanesia Cup,6,2.5,1.167,0.333,0.5,0.167,0.5,0.0,0.5
1992,Merlion Cup,1,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
1992,Muratti Vase,2,7.5,4.5,0.5,0.5,0.0,0.0,0.0,0.0
1992,UEFA Euro,15,2.133,0.933,0.4,0.2,0.4,0.733,0.0,0.667
1992,USA Cup,6,1.833,1.167,0.5,0.167,0.333,0.5,0.0,0.5
1993,African Cup of Nations qualification,54,2.148,1.407,0.407,0.204,0.389,0.019,0.926,0.741
1993,Amílcar Cabral Cup,13,1.846,1.385,0.462,0.231,0.308,0.692,1.0,0.538
1993,Baltic Cup,3,1.667,1.0,0.333,0.333,0.333,0.333,1.0,1.0
1993,CFU Caribbean Cup,14,2.857,1.429,0.714,0.0,0.286,0.643,0.143,0.357
1993,CFU Caribbean Cup qualification,20,3.3,2.0,0.35,0.55,0.1,0.4,0.15,0.25
1993,CONMEBOL–UEFA Cup of Champions,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1993,Copa América,26,2.462,1.0,0.385,0.192,0.423,0.769,1.0,0.731
1993,Copa Paz del Chaco,2,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1993,East Asian Games,5,6.6,5.0,0.8,0.0,0.2,0.6,0.0,0.0
1993,FIFA World Cup qualification,339,2.941,1.991,0.501,0.301,0.198,0.233,0.879,0.758
1993,Four Nations Tournament,4,2.0,1.5,0.25,0.5,0.25,0.5,1.0,0.5
1993,Friendly,185,2.622,1.432,0.481,0.254,0.265,0.13,0.941,0.876
1993,Gold Cup,16,3.75,2.375,0.625,0.063,0.313,0.438,0.813,0.625
1993,Indian Ocean Island Games,9,3.111,2.222,0.444,0.556,0.0,0.556,0.333,0.222
1993,Island Games,8,3.0,1.25,0.375,0.375,0.25,0.625,0.0,0.0
1993,King's Cup,2,2.5,2.5,0.5,0.5,0.0,0.0,1.0,0.0
1993,Kirin Cup,3,1.667,1.0,0.333,0.333,0.333,0.333,1.0,1.0
1993,Korea Cup,2,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1993,Merdeka Tournament,4,2.25,0.75,0.5,0.0,0.5,0.5,1.0,1.0
1993,Muratti Vase,2,6.5,5.5,0.0,1.0,0.0,0.0,0.0,0.0
1993,Nehru Cup,9,2.333,0.778,0.333,0.222,0.444,0.556,0.778,0.778
1993,South Asian Games,8,2.25,0.75,0.375,0.125,0.5,0.75,1.0,0.0
1993,South Pacific Mini Games,16,4.75,4.125,0.688,0.188,0.125,0.688,0.313,0.375
1993,Southeast Asian Games,20,4.3,2.6,0.9,0.0,0.1,0.75,0.5,0.45
1993,UNCAF Cup,8,2.5,2.25,0.75,0.125,0.125,0.375,1.0,0.875
1993,USA Cup,6,3.667,1.0,0.167,0.5,0.333,0.5,1.0,0.833
1994,African Cup of Nations,20,2.2,1.5,0.55,0.25,0.2,0.9,0.85,0.65
1994,African Cup of Nations qualification,34,2.559,1.382,0.676,0.029,0.294,0.0,0.912,0.912
1994,Asian Games,40,3.65,1.85,0.375,0.375,0.25,0.9,0.725,0.4
1994,Baltic Cup,3,2.0,2.0,0.667,0.333,0.0,0.333,1.0,0.667
1994,CECAFA Cup,8,2.875,2.125,0.75,0.25,0.0,0.5,0.625,0.5
1994,CFU Caribbean Cup,10,3.8,1.8,0.7,0.1,0.2,0.8,0.4,0.1
1994,CFU Caribbean Cup qualification,18,4.278,3.056,0.778,0.167,0.056,0.444,0.333,0.333
1994,FIFA World Cup,52,2.712,1.365,0.481,0.308,0.212,0.923,1.0,0.615
1994,Friendly,265,2.404,1.302,0.434,0.272,0.294,0.155,0.925,0.857
1994,Gulf Cup,15,2.267,1.067,0.467,0.2,0.333,0.667,1.0,0.667
1994,Joe Robbie Cup,4,2.0,1.0,0.0,0.5,0.5,0.5,1.0,0.75
1994,Kirin Cup,3,2.667,1.333,0.0,0.667,0.333,0.333,1.0,0.667
1994,Lunar New Year Cup,1,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1994,Malta International Tournament,6,1.833,0.833,0.167,0.5,0.333,0.5,0.5,0.833
1994,Melanesia Cup,10,3.0,1.6,0.6,0.3,0.1,0.6,0.3,0.2
1994,Miami Cup,4,2.75,1.75,1.0,0.0,0.0,1.0,1.0,1.0
1994,Muratti Vase,2,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
1994,Oceania Nations Cup qualification,6,3.667,2.0,0.667,0.167,0.167,0.5,0.0,0.0
1994,Simba Tournament,5,1.6,0.4,0.0,0.4,0.6,0.6,1.0,0.6
1994,UEFA Euro qualification,79,2.848,1.987,0.443,0.367,0.19,0.025,0.949,0.937
1994,United Arab Emirates Friendship Tournament,6,1.667,0.667,0.333,0.333,0.333,0.5,1.0,1.0
1995,African Cup of Nations qualification,76,2.289,1.553,0.553,0.184,0.263,0.0,0.961,0.842
1995,Amílcar Cabral Cup,14,1.857,1.143,0.786,0.0,0.214,0.714,1.0,0.429
1995,Baltic Cup,3,3.667,3.667,0.667,0.333,0.0,0.333,1.0,0.667
1995,CECAFA Cup,11,2.545,1.636,0.545,0.091,0.364,0.727,0.636,0.364
1995,CFU Caribbean Cup,13,3.538,2.462,0.615,0.385,0.0,0.462,0.462,0.385
1995,CFU Caribbean Cup qualification,26,3.5,1.808,0.423,0.346,0.231,0.231,0.192,0.423
1995,Confederations Cup,8,2.375,1.625,0.125,0.5,0.375,0.75,1.0,0.625
1995,Copa América,26,2.654,1.269,0.538,0.192,0.269,0.769,1.0,0.654
1995,Copa Paz del Chaco,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1995,Dynasty Cup,8,2.375,0.625,0.0,0.375,0.625,0.5,1.0,0.25
1995,Friendly,199,2.704,1.387,0.513,0.246,0.241,0.111,0.95,0.894
1995,Island Games,16,2.938,1.688,0.625,0.25,0.125,0.688,0.0,0.0
1995,King's Cup,1,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1995,Kirin Cup,3,2.0,1.333,0.333,0.333,0.333,0.333,1.0,0.667
1995,Korea Cup,5,3.0,1.4,0.6,0.4,0.0,0.6,1.0,0.8
1995,Lunar New Year Cup,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1995,Merdeka Tournament,1,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1995,Muratti Vase,2,5.5,3.5,0.0,1.0,0.0,0.0,0.0,0.0
1995,Nehru Cup,6,2.833,1.833,0.5,0.333,0.167,0.5,1.0,0.5
1995,Oceania Nations Cup,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1995,SAFF Cup,7,1.857,1.0,0.571,0.143,0.286,0.571,1.0,0.571
1995,Simba Tournament,6,3.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0
1995,South Asian Games,8,1.125,0.875,0.625,0.0,0.375,0.625,1.0,0.25
1995,South Pacific Games,18,6.667,5.667,0.611,0.278,0.111,0.667,0.333,0.222
1995,Southeast Asian Games,24,3.375,2.708,0.875,0.0,0.125,0.75,0.667,0.542
1995,Trans-Tasman Cup,2,1.5,1.5,0.5,0.0,0.5,0.0,1.0,1.0
1995,UEFA Euro qualification,151,3.0,1.967,0.517,0.298,0.185,0.026,0.96,0.934
1995,UNCAF Cup,10,2.4,1.8,0.7,0.2,0.1,0.5,1.0,0.9
1995,USA Cup,6,2.167,1.167,0.667,0.0,0.333,0.5,1.0,0.833
1995,Windward Islands Tournament,6,1.833,1.167,1.0,0.0,0.0,0.667,0.167,0.167
1996,AFC Asian Cup,26,3.077,1.692,0.538,0.269,0.192,0.769,1.0,0.577
1996,AFC Asian Cup qualification,61,4.361,3.377,0.623,0.279,0.098,0.344,0.869,0.525
1996,AFF Championship,24,3.875,2.625,0.5,0.333,0.167,0.833,0.833,0.292
1996,African Cup of Nations,29,2.69,1.517,0.483,0.379,0.138,0.793,0.897,0.586
1996,African Cup of Nations qualification,20,2.1,1.1,0.45,0.15,0.4,0.0,0.95,0.7
1996,Baltic Cup,3,2.333,0.333,0.0,0.333,0.667,0.333,1.0,0.667
